Unnamed: 0,date,open,high,low,close,volume
17.0,2022-03-03 00:00:00+05:30,111.0,114.2,111.0,113.8,2361
18.0,2022-03-04 00:00:00+05:30,116.95,116.95,108.2,109.9,2663
19.0,2022-03-07 00:00:00+05:30,106.1,111.75,106.0,108.35,1956
20.0,2022-03-08 00:00:00+05:30,111.15,111.25,106.1,107.75,4577
21.0,2022-03-09 00:00:00+05:30,112.95,113.1,108.65,112.35,1671
22.0,2022-03-10 00:00:00+05:30,113.1,117.95,113.0,115.65,4539
23.0,2022-03-11 00:00:00+05:30,118.0,120.65,114.05,116.3,3206
24.0,2022-03-14 00:00:00+05:30,119.95,119.95,115.2,118.5,829
25.0,2022-03-15 00:00:00+05:30,120.95,121.0,112.6,113.45,10715
26.0,2022-03-16 00:00:00+05:30,111.5,115.0,110.0,112.45,3927
27.0,2022-03-17 00:00:00+05:30,113.5,115.0,112.5,114.7,2884
28.0,2022-03-21 00:00:00+05:30,115.0,116.85,111.5,111.85,3943
29.0,2022-03-22 00:00:00+05:30,115.95,115.95,108.15,110.05,4878
30.0,2022-03-23 00:00:00+05:30,108.95,115.55,108.15,115.55,5404
31.0,2022-03-24 00:00:00+05:30,118.0,119.9,115.05,117.4,4395
32.0,2022-03-25 00:00:00+05:30,117.4,119.85,114.0,114.6,2539
33.0,2022-03-28 00:00:00+05:30,117.1,117.1,113.0,113.0,3813
34.0,2022-03-29 00:00:00+05:30,112.2,116.0,112.05,112.4,2595
35.0,2022-03-30 00:00:00+05:30,112.3,114.9,112.3,113.7,1140
36.0,2022-03-31 00:00:00+05:30,116.95,116.95,112.5,113.45,2582
37.0,2022-04-01 00:00:00+05:30,116.95,116.95,111.15,114.55,2129
