Unnamed: 0,date,open,high,low,close,volume
17.0,2004-02-06 00:00:00+05:30,78.4,78.4,75.4,76.97,18654
18.0,2004-02-09 00:00:00+05:30,77.0,79.0,75.65,76.49,17259
19.0,2004-02-10 00:00:00+05:30,78.0,80.31,77.8,79.84,53019
20.0,2004-02-11 00:00:00+05:30,82.3,82.6,78.9,79.94,23714
21.0,2004-02-12 00:00:00+05:30,78.8,79.2,77.4,78.07,4914
22.0,2004-02-13 00:00:00+05:30,78.0,78.6,76.05,76.3,27859
23.0,2004-02-16 00:00:00+05:30,79.5,79.6,76.3,76.53,17264
24.0,2004-02-17 00:00:00+05:30,77.0,77.0,75.05,76.02,65824
25.0,2004-02-18 00:00:00+05:30,77.19,77.19,75.4,75.85,38984
26.0,2004-02-19 00:00:00+05:30,75.02,75.77,72.28,73.21,16799
27.0,2004-02-20 00:00:00+05:30,72.1,76.8,72.1,75.57,55669
28.0,2004-02-23 00:00:00+05:30,75.0,79.35,74.25,79.23,120494
29.0,2004-02-24 00:00:00+05:30,80.0,80.0,76.8,77.99,40949
30.0,2004-02-25 00:00:00+05:30,77.3,85.5,77.3,80.04,111309
31.0,2004-02-26 00:00:00+05:30,79.41,83.8,79.41,81.52,163974
32.0,2004-02-27 00:00:00+05:30,82.06,85.6,82.06,84.06,122289
33.0,2004-03-01 00:00:00+05:30,84.9,88.08,84.9,87.4,121004
34.0,2004-03-03 00:00:00+05:30,88.8,90.39,86.4,88.7,60764
35.0,2004-03-04 00:00:00+05:30,90.0,97.4,88.5,94.01,531514
36.0,2004-03-05 00:00:00+05:30,94.0,100.4,94.0,98.96,297934
37.0,2004-03-08 00:00:00+05:30,101.6,101.6,94.48,97.51,90829
38.0,2004-03-09 00:00:00+05:30,94.8,97.49,93.01,96.68,38059
39.0,2004-03-10 00:00:00+05:30,96.0,105.4,96.0,103.73,293844
40.0,2004-03-11 00:00:00+05:30,102.8,102.8,101.0,101.42,63024
41.0,2004-03-12 00:00:00+05:30,101.99,102.2,101.0,101.73,100204
42.0,2004-03-15 00:00:00+05:30,101.64,106.4,100.4,101.16,184294
43.0,2004-03-16 00:00:00+05:30,101.0,102.0,100.0,100.96,54014
44.0,2004-03-17 00:00:00+05:30,101.0,101.0,98.82,100.62,31424
45.0,2004-03-18 00:00:00+05:30,99.2,99.4,95.0,96.08,30564
46.0,2004-03-19 00:00:00+05:30,99.42,99.42,92.0,92.92,31274
47.0,2004-03-22 00:00:00+05:30,92.4,94.0,85.6,90.52,45269
48.0,2004-03-23 00:00:00+05:30,89.6,90.0,84.21,85.94,45739
49.0,2004-03-24 00:00:00+05:30,85.0,87.8,84.07,86.87,57309
50.0,2004-03-25 00:00:00+05:30,87.99,93.4,87.99,92.32,43789
